time,open,high,low,close,regime,direction,h1_direction,h1_adx,m15_adx,atr,atr_ratio,choch,fvg,zone,bos,ob,sweep,session,alert_fired,score,outcome
2025-12-31 08:15:00+00:00,4323.06,4327.435,4322.11,4326.555,1,-1,-1,36.74299818802801,26.949111617389956,6.166155884571145,1.0135462587290085,0,0,0,1,0,0,4,1,0.4,loss
2025-12-31 08:25:00+00:00,4327.045,4327.535,4323.965,4326.11,1,-1,-1,36.74299818802801,26.799280924006585,5.905690533125089,0.9712959954234108,0,0,0,1,0,0,4,1,0.4,loss
2025-12-31 08:35:00+00:00,4324.5,4324.5,4320.77,4322.17,1,-1,-1,36.74299818802801,26.799280924006585,5.620391327031331,0.9712959954234108,0,1,0,1,0,0,4,1,0.4,loss
2025-12-31 08:45:00+00:00,4317.235,4317.89,4312.88,4314.83,1,-1,-1,36.74299818802801,26.991765219056735,5.577429256470855,0.9531657936329184,0,0,0,1,0,0,4,1,0.4,loss
2025-12-31 08:55:00+00:00,4313.385,4313.685,4303.325,4307.74,1,-1,-1,37.93768865186045,27.942161846310224,5.966303797671337,0.9626353815492448,0,0,0,1,0,0,4,1,0.4,loss
2025-12-31 09:05:00+00:00,4312.915,4318.095,4312.915,4316.29,1,-1,-1,37.93768865186045,27.942161846310224,6.118318070441155,0.9626353815492448,0,0,0,1,0,0,4,1,0.4,loss
2025-12-31 09:15:00+00:00,4317.11,4317.68,4310.965,4314.625,1,-1,-1,37.93768865186045,28.77972758193141,5.955437519921239,0.9502811987186192,0,0,0,1,0,0,4,1,0.4,loss
2025-12-31 09:25:00+00:00,4321.76,4327.715,4321.655,4324.0,1,-1,-1,37.93768865186045,28.47494861654185,6.059713984013747,0.9679019760563042,0,0,0,1,0,0,4,1,0.4,loss
2025-12-31 09:35:00+00:00,4324.75,4331.465,4324.415,4330.305,1,-1,-1,37.93768865186045,28.47494861654185,5.901641139277211,0.9679019760563042,0,0,0,1,0,0,4,1,0.4,win
2025-12-31 10:00:00+00:00,4325.675,4330.135,4325.62,4330.035,1,-1,-1,38.72036834282829,26.08113717998433,5.999780845640336,0.9562640996303688,0,1,0,0,0,0,4,1,-0.1,win
2025-12-31 11:05:00+00:00,4305.06,4313.355,4305.03,4312.77,1,-1,-1,39.548795495406765,25.53618041733638,6.180513470478788,0.9001934074005814,0,1,0,0,0,0,4,1,-0.1,loss
2025-12-31 11:15:00+00:00,4313.955,4315.985,4311.71,4313.125,1,-1,-1,39.548795495406765,25.562762513806607,5.916692737300569,0.9069946634834032,0,1,0,0,0,0,4,1,-0.1,loss
2025-12-31 11:40:00+00:00,4311.72,4313.0,4307.935,4312.92,1,-1,-1,39.548795495406765,25.59489870068031,5.2865196449219765,0.8722344637947751,0,1,0,0,0,1,4,1,-0.1,loss
2025-12-31 12:15:00+00:00,4309.185,4310.955,4306.645,4307.58,1,-1,-1,40.31804927994392,25.39166536826813,5.006084628068237,0.8587413718965644,1,0,0,1,0,0,4,1,0.5,loss
2025-12-31 12:25:00+00:00,4303.98,4307.68,4303.255,4307.14,1,-1,-1,40.31804927994392,25.648721101026812,4.963180112977196,0.8556059361001115,0,0,0,1,0,0,4,1,0.4,loss
2025-12-31 12:35:00+00:00,4310.54,4315.855,4309.61,4314.965,1,-1,-1,40.31804927994392,25.648721101026812,5.03131346476092,0.8556059361001115,0,1,0,1,0,0,4,1,0.4,loss
2026-01-02 02:45:00+00:00,4351.5,4355.885,4351.22,4355.0,1,1,1,26.732156391269253,26.84498422209404,4.085013456184374,0.8911150184244806,1,0,0,1,0,0,2,1,0.75,win
2026-01-02 02:55:00+00:00,4359.17,4363.33,4357.97,4362.955,1,1,1,25.444198781171995,28.536346874364597,4.229475888240606,0.9325563343664068,0,0,0,1,0,0,2,1,0.65,win
2026-01-02 03:05:00+00:00,4364.2,4366.735,4364.005,4365.645,1,1,1,25.444198781171995,28.536346874364597,4.007328699554362,0.9325563343664068,0,0,0,1,0,0,2,1,0.65,win
2026-01-02 03:15:00+00:00,4369.28,4369.435,4365.845,4366.83,1,1,1,25.444198781171995,30.63798412150548,4.143844644003538,0.9508998348413902,0,0,0,1,0,0,2,1,0.65,win
2026-01-02 03:25:00+00:00,4370.26,4370.325,4367.9,4369.265,1,1,1,25.444198781171995,32.58950442242202,4.0911211471255005,0.9312082160208414,0,0,0,1,0,0,2,1,0.65,win
2026-01-02 03:35:00+00:00,4371.335,4372.285,4369.635,4371.335,1,1,1,25.444198781171995,32.58950442242202,4.070354458490834,0.9312082160208414,0,0,0,1,0,0,2,1,0.65,win
2026-01-02 03:45:00+00:00,4373.91,4375.78,4372.835,4373.705,1,1,1,25.444198781171995,34.6147876224521,3.998570936147676,0.9263510367202772,0,0,0,1,0,0,2,1,0.65,win
2026-01-02 08:55:00+00:00,4392.675,4393.13,4386.75,4386.98,1,1,1,25.26257371261763,48.59515274536493,3.808515903013325,1.0018735707401158,0,1,0,0,0,0,4,1,-0.2,win
2026-01-02 10:35:00+00:00,4388.985,4394.99,4388.76,4394.77,1,1,1,26.004009988764324,49.01219914594396,3.5140491620272902,0.9435631410247992,1,0,0,1,0,0,4,1,0.4,loss
2026-01-02 10:45:00+00:00,4393.89,4396.84,4393.855,4395.105,1,1,1,26.004009988764324,49.50497910663064,3.47731789991131,1.0148021335991533,0,0,0,1,0,0,4,1,0.3,loss
2026-01-02 10:55:00+00:00,4397.08,4398.615,4396.225,4396.24,1,1,1,27.02636150084134,50.13238922061017,3.4014883932908404,0.997215954492922,0,0,0,1,0,0,4,1,0.3,loss
2026-01-02 11:05:00+00:00,4397.14,4397.56,4395.39,4395.73,1,1,1,27.02636150084134,50.13238922061017,3.2620231554395565,0.997215954492922,0,0,0,1,0,0,4,1,0.3,loss
2026-01-02 11:15:00+00:00,4395.215,4397.295,4395.12,4397.015,1,1,1,27.02636150084134,50.71498432644831,3.098019965659633,0.9729558064849546,0,0,0,1,0,0,4,1,0.3,loss
2026-01-02 11:25:00+00:00,4398.115,4399.39,4394.315,4394.465,1,1,1,27.02636150084134,51.394790339844654,3.185971296920862,0.9644951795386866,0,0,0,1,0,1,4,1,0.5,loss
2026-01-02 11:35:00+00:00,4394.14,4394.905,4391.815,4393.29,1,1,1,27.02636150084134,51.394790339844654,3.182699740712372,0.9644951795386866,0,0,0,1,0,0,4,1,0.3,loss
2026-01-02 11:45:00+00:00,4395.14,4395.62,4393.395,4394.335,1,1,1,27.02636150084134,51.10297301494536,3.117761511124382,0.9451965297517476,0,0,0,1,0,0,4,1,0.3,loss
2026-01-02 11:55:00+00:00,4391.81,4393.31,4390.83,4393.065,1,1,1,28.01281369155513,50.48383843346196,3.092253547857286,0.9353574708425892,0,1,0,1,0,0,4,1,0.3,loss
2026-01-02 12:05:00+00:00,4391.46,4396.73,4391.355,4396.285,1,1,1,28.01281369155513,50.48383843346196,3.1818665795299848,0.9353574708425892,0,0,0,1,0,0,4,1,0.3,loss
2026-01-02 12:15:00+00:00,4395.385,4398.24,4394.325,4397.6,1,1,1,28.01281369155513,50.15965246376769,3.274900265002897,0.9425735575781484,0,0,0,1,0,0,4,1,0.3,loss
2026-01-02 12:35:00+00:00,4394.215,4394.44,4391.465,4392.735,1,1,1,28.01281369155513,49.9981726848113,3.1397371269456023,0.9382033276379548,0,1,0,0,0,0,4,1,-0.2,loss
2026-01-02 13:10:00+00:00,4397.305,4401.32,4396.92,4399.705,1,1,1,28.29247979354601,43.888987325088685,3.628507412728335,1.047973572560732,1,0,0,1,0,0,5,1,0.45,loss
2026-01-02 13:20:00+00:00,4398.845,4399.495,4379.64,4381.47,1,1,1,28.29247979354601,43.888987325088685,4.825116085464686,1.047973572560732,0,0,1,1,0,0,5,1,0.35,loss
2026-01-02 14:30:00+00:00,4368.615,4370.61,4354.79,4355.325,1,-1,-1,26.4803398493394,39.4191602940469,6.317705293633435,1.2954288687662363,1,0,0,1,0,0,5,1,0.45,win
2026-01-02 14:40:00+00:00,4351.375,4356.82,4348.105,4356.74,1,-1,-1,26.4803398493394,40.25392157722666,6.724552013388016,1.4081992244797217,0,0,0,1,0,1,5,1,0.55,win
2026-01-02 14:50:00+00:00,4361.67,4363.49,4355.205,4359.275,1,-1,-1,26.4803398493394,40.25392157722666,6.998873929911044,1.4081992244797217,0,0,0,1,0,0,5,1,0.35,win
2026-01-02 15:00:00+00:00,4353.75,4357.455,4342.205,4342.43,1,-1,-1,25.30667258065345,41.02905705446501,7.612523949770223,1.3863430610436405,1,0,0,1,0,0,5,1,0.45,win
2026-01-02 15:10:00+00:00,4347.495,4349.39,4333.945,4340.95,1,-1,-1,25.30667258065345,42.61910416426701,8.452380344444787,1.4768545198366334,0,0,0,1,0,1,5,1,0.55,loss
2026-01-02 15:20:00+00:00,4339.865,4341.69,4330.475,4334.605,1,-1,-1,25.30667258065345,42.61910416426701,8.618047337811996,1.4768545198366334,0,0,0,1,0,1,5,1,0.55,loss
2026-01-02 15:30:00+00:00,4336.855,4339.97,4331.7,4339.37,1,-1,-1,25.30667258065345,44.22094794673604,8.43943877597053,1.4450998487363151,0,0,0,1,0,0,5,1,0.35,loss
2026-01-02 15:40:00+00:00,4340.53,4346.95,4340.53,4346.195,1,-1,-1,25.30667258065345,45.05253110603057,8.03461812826026,1.4406222348679594,0,0,0,1,0,0,5,1,0.35,win
2026-01-02 15:50:00+00:00,4343.045,4344.215,4338.75,4341.335,1,-1,-1,25.30667258065345,45.05253110603057,7.732706447326459,1.4406222348679594,0,0,0,1,0,0,5,1,0.35,win
2026-01-02 16:00:00+00:00,4335.545,4337.535,4324.38,4327.785,1,-1,-1,25.15128414553804,45.75957491471157,8.12149178366413,1.4160383933442098,1,0,0,1,0,0,5,1,0.45,loss
2026-01-02 16:10:00+00:00,4326.86,4327.0,4320.475,4322.725,1,-1,-1,25.15128414553804,46.98526737724361,7.958607711424672,1.4167847499994826,0,0,0,1,0,1,5,1,0.55,loss
2026-01-02 16:20:00+00:00,4317.53,4321.265,4315.195,4318.91,1,-1,-1,25.15128414553804,46.98526737724361,7.943850526687674,1.4167847499994826,0,0,0,1,0,0,5,1,0.35,loss
2026-01-02 16:30:00+00:00,4321.805,4322.065,4315.465,4316.345,1,-1,-1,25.15128414553804,48.30961931881395,7.71926397454189,1.356490862759455,0,0,0,1,0,0,5,1,0.35,loss
2026-01-02 16:40:00+00:00,4321.955,4328.24,4321.155,4325.865,1,-1,-1,25.15128414553804,49.060312763315736,7.8265592433549696,1.3228027124366946,0,0,0,1,0,0,5,1,0.35,loss
2026-01-02 16:50:00+00:00,4324.67,4326.925,4322.285,4323.825,1,-1,-1,25.15128414553804,49.060312763315736,7.433028123096898,1.3228027124366946,0,0,0,1,0,0,5,1,0.35,loss
2026-01-02 17:00:00+00:00,4326.535,4332.35,4324.925,4332.21,1,-1,-1,25.66324865156439,49.7305553325891,7.279371187772338,1.2445012407686613,0,0,0,1,0,0,3,1,0.5,loss
2026-01-02 17:10:00+00:00,4328.22,4331.49,4327.605,4330.34,1,-1,-1,25.66324865156439,49.51622261383129,6.950733320068993,1.1870607629722547,0,0,0,1,0,0,3,1,0.5,loss
2026-01-02 17:20:00+00:00,4329.465,4331.13,4326.01,4326.325,1,-1,-1,25.66324865156439,49.51622261383129,6.669688423936998,1.1870607629722547,0,0,0,1,0,0,3,1,0.5,loss
2026-01-02 17:30:00+00:00,4328.935,4331.42,4326.74,4328.545,1,-1,-1,25.66324865156439,49.36108693931863,6.420802773700826,1.1391224872946917,0,0,0,1,0,0,3,1,0.5,loss
2026-01-02 17:40:00+00:00,4325.595,4327.55,4323.41,4326.615,1,-1,-1,25.66324865156439,49.26596604098387,6.175590146711408,1.0899908871781752,0,0,0,1,0,0,3,1,0.5,loss
2026-01-02 18:10:00+00:00,4316.74,4316.99,4312.465,4314.645,1,-1,-1,26.138644264303142,49.77491917568147,5.547114268456638,1.0160959232144051,1,0,0,1,0,0,3,1,0.6,loss
2026-01-02 18:20:00+00:00,4319.1,4320.205,4316.175,4319.465,1,-1,-1,26.138644264303142,49.77491917568147,5.589501588618186,1.0160959232144051,0,0,0,1,0,0,3,1,0.5,loss
2026-01-02 18:30:00+00:00,4318.995,4319.81,4314.8,4316.27,1,-1,-1,26.138644264303142,50.376643621037154,5.431075349369826,1.0065476453375202,0,0,0,1,0,0,3,1,0.5,loss
2026-01-02 18:40:00+00:00,4315.79,4316.49,4309.915,4312.735,1,-1,-1,26.138644264303142,50.9883118886973,5.59429456144641,0.9919892044240322,0,0,0,1,0,0,3,1,0.5,loss
2026-01-02 18:50:00+00:00,4313.555,4315.48,4312.275,4315.285,1,-1,-1,26.138644264303142,50.9883118886973,5.238626433083849,0.9919892044240322,0,0,0,1,0,0,3,1,0.5,loss
2026-01-02 19:00:00+00:00,4315.835,4320.645,4315.835,4319.905,1,-1,-1,27.088846306584173,51.556289565810296,5.014300342812115,0.9406277796493384,0,0,0,1,0,0,3,1,0.5,loss
2026-01-02 19:10:00+00:00,4320.93,4322.395,4320.055,4321.705,1,-1,-1,27.088846306584173,50.74914829364598,4.754345703751237,0.9162334573601808,0,0,0,1,0,0,3,1,0.5,loss
2026-01-02 19:20:00+00:00,4322.23,4322.255,4316.465,4316.745,1,-1,-1,27.088846306584173,50.74914829364598,4.648772571091568,0.9162334573601808,0,0,0,1,0,0,3,1,0.5,loss
2026-01-02 19:30:00+00:00,4318.635,4321.92,4318.3,4320.835,1,-1,-1,27.088846306584173,49.805808553055,4.428456961808505,0.8934419314604556,0,0,0,1,0,0,3,1,0.5,loss
2026-01-02 19:40:00+00:00,4323.835,4326.335,4321.83,4322.735,1,-1,-1,27.088846306584173,48.36620116782297,4.527547074212392,0.8840978083369858,0,0,0,1,0,0,3,1,0.5,loss
2026-01-02 19:50:00+00:00,4321.155,4321.315,4317.505,4320.05,1,-1,-1,27.088846306584173,48.36620116782297,4.403165589499436,0.8840978083369858,0,1,0,1,0,0,3,1,0.5,loss
2026-01-05 00:00:00+00:00,4372.71,4375.54,4370.74,4370.985,1,1,1,26.633409793310623,34.79374784702336,6.040015862668431,1.107160787751869,0,1,0,0,0,0,2,1,0.15,win
2026-01-05 00:10:00+00:00,4375.38,4380.01,4375.165,4377.865,1,1,1,26.633409793310623,35.9223622984476,5.889656534647765,1.1047279948017297,0,1,0,0,0,0,2,1,0.05,win
2026-01-05 00:25:00+00:00,4384.535,4389.475,4383.21,4386.96,1,1,1,26.633409793310623,37.40283007210536,5.784615672966909,1.12017150831034,0,1,0,0,0,0,2,1,0.05,win
2026-01-05 01:00:00+00:00,4395.28,4417.35,4394.625,4417.125,1,1,1,26.3341546393695,40.48820135308306,7.406395064797609,1.1335899142921335,1,0,0,1,0,0,2,1,0.65,loss
2026-01-05 01:10:00+00:00,4410.455,4416.795,4396.7,4402.97,1,1,1,26.3341546393695,42.59952972093088,8.92814166301425,1.250356394465071,0,1,0,1,0,0,2,1,0.55,timeout
2026-01-05 01:20:00+00:00,4395.85,4402.025,4394.045,4397.825,1,1,1,26.3341546393695,42.59952972093088,8.885744597190854,1.250356394465071,0,0,0,1,0,0,2,1,0.55,win
2026-01-05 01:30:00+00:00,4396.34,4401.095,4392.97,4395.92,1,1,1,26.3341546393695,44.47989318559199,8.968652229210536,1.2337497510019657,0,0,0,1,0,0,2,1,0.55,win
2026-01-05 01:40:00+00:00,4404.7,4405.35,4397.975,4404.485,1,1,1,26.3341546393695,46.06907459079633,8.968659320084623,1.2260052409137383,0,0,0,1,0,0,2,1,0.55,timeout
2026-01-05 01:50:00+00:00,4400.0,4400.915,4391.06,4398.62,1,1,1,26.3341546393695,46.06907459079633,8.969048087215821,1.2260052409137383,0,0,0,1,0,1,2,1,0.75,win
2026-01-05 02:00:00+00:00,4402.08,4405.365,4395.82,4399.1,1,1,1,26.88265034783953,47.25567783260478,8.739638401731975,1.2418564098070486,0,0,0,1,0,0,2,1,0.55,win
2026-01-05 02:10:00+00:00,4391.145,4394.845,4390.28,4394.305,1,1,1,26.88265034783953,47.97533501248063,8.633820866799567,1.2554356266920794,0,0,0,1,0,0,2,1,0.55,win
2026-01-05 02:20:00+00:00,4394.825,4397.65,4394.205,4397.59,1,1,1,26.88265034783953,47.97533501248063,8.085845543311853,1.2554356266920794,0,0,0,1,0,0,2,1,0.55,win
2026-01-05 02:30:00+00:00,4402.335,4407.07,4401.285,4402.71,1,1,1,26.88265034783953,48.64358810807963,7.756953555202529,1.2219513298093276,0,0,0,1,0,1,2,1,0.75,win
2026-01-05 02:40:00+00:00,4402.685,4405.305,4399.925,4400.045,1,1,1,26.88265034783953,49.4400035499558,7.301837504230755,1.1673353590278468,0,1,0,1,0,0,2,1,0.55,win
2026-01-05 02:50:00+00:00,4403.54,4408.515,4402.93,4407.145,1,1,1,26.88265034783953,49.4400035499558,7.137630297015307,1.1673353590278468,1,0,0,1,0,0,2,1,0.65,win
2026-01-05 03:00:00+00:00,4405.49,4412.355,4405.395,4411.8,1,1,1,27.24089079924573,50.2844814027852,6.986477143854985,1.1410604977925478,0,0,0,1,0,0,2,1,0.55,win
2026-01-05 03:10:00+00:00,4410.325,4413.51,4408.535,4410.755,1,1,1,27.24089079924573,51.26243651494274,6.696452231181093,1.1025098863195462,0,0,0,1,0,0,2,1,0.55,win
2026-01-05 03:20:00+00:00,4408.32,4410.255,4408.185,4410.245,1,1,1,27.24089079924573,51.26243651494274,6.220639934028582,1.1025098863195462,0,0,0,1,0,0,2,1,0.55,win
2026-01-05 03:30:00+00:00,4407.455,4407.455,4403.345,4404.175,1,1,1,27.24089079924573,52.170537690517605,5.944378310463376,1.0509584470228173,0,0,0,1,0,0,2,1,0.55,win
2026-01-05 03:40:00+00:00,4408.86,4410.68,4407.955,4409.685,1,1,1,27.24089079924573,52.47893322228739,5.693902726879175,1.0086843995714811,0,0,0,1,0,0,2,1,0.55,win
2026-01-05 03:50:00+00:00,4406.98,4409.255,4406.635,4406.73,1,1,1,27.24089079924573,52.47893322228739,5.367293677768257,1.0086843995714811,0,0,0,1,0,0,2,1,0.55,win
2026-01-05 04:00:00+00:00,4399.965,4403.15,4397.25,4402.74,1,1,1,27.723797601021868,52.098697154805954,5.530549140524651,0.9901998467891558,0,0,0,1,0,1,2,1,0.75,win
2026-01-05 04:10:00+00:00,4400.085,4401.22,4398.725,4400.105,1,1,1,27.723797601021868,51.27997378132911,5.241723493615615,0.9620861272234384,0,1,0,1,0,0,2,1,0.55,win
2026-01-05 04:20:00+00:00,4403.065,4406.52,4403.065,4405.36,1,1,1,27.723797601021868,51.27997378132911,5.028093216433914,0.9620861272234384,0,0,0,1,0,0,2,1,0.55,win
2026-01-05 04:30:00+00:00,4405.035,4406.175,4404.55,4405.17,1,1,1,27.723797601021868,50.67127763937094,4.564274252945556,0.9324259173028202,0,0,0,1,0,0,2,1,0.55,win
2026-01-05 05:15:00+00:00,4408.24,4409.755,4407.79,4408.865,1,1,1,28.00076828848505,49.15448475281851,3.660332353220993,0.8365836619488967,1,0,0,1,0,0,2,1,0.65,win
2026-01-05 05:25:00+00:00,4408.295,4412.88,4407.515,4412.685,1,1,1,28.00076828848505,49.0358840839085,3.6663324882364505,0.8198524466187217,0,0,0,1,0,0,2,1,0.55,loss
2026-01-05 05:35:00+00:00,4409.46,4411.58,4408.285,4409.485,1,1,1,28.00076828848505,49.0358840839085,3.79790913526512,0.8198524466187217,0,0,0,1,0,0,2,1,0.55,win
2026-01-05 05:45:00+00:00,4401.795,4407.7,4401.035,4406.16,1,1,1,28.00076828848505,47.792535877520486,4.389192060509208,0.8504934455992168,0,0,0,1,0,0,2,1,0.55,win
2026-01-05 05:55:00+00:00,4410.24,4412.69,4407.74,4412.46,1,1,1,28.47793103972953,46.49405938422767,4.463129888908413,0.8705243330778802,0,0,0,1,0,0,2,1,0.55,win
2026-01-05 06:05:00+00:00,4414.145,4415.6,4412.84,4414.815,1,1,1,28.47793103972953,46.49405938422767,4.379407914415994,0.8705243330778802,1,0,0,1,0,0,1,1,0.5,win
2026-01-05 06:15:00+00:00,4418.215,4419.855,4415.525,4419.175,1,1,1,28.47793103972953,46.04123543130551,4.58418335477702,0.8750332779233375,0,0,0,1,0,0,1,1,0.4,win
2026-01-05 06:25:00+00:00,4419.71,4426.45,4419.26,4424.045,1,1,1,28.47793103972953,46.116861843861365,4.6264387089658685,0.8943246402442664,0,0,0,1,0,0,1,1,0.4,loss
2026-01-05 06:35:00+00:00,4420.815,4425.18,4416.31,4424.535,1,1,1,28.47793103972953,46.116861843861365,5.039225213343054,0.8943246402442664,0,0,0,1,0,0,1,1,0.4,loss
2026-01-05 06:45:00+00:00,4420.345,4422.375,4419.65,4421.66,1,1,1,28.47793103972953,46.19243237631276,4.903158474770284,0.9083819512150644,0,0,0,1,0,0,1,1,0.4,loss
2026-01-05 06:55:00+00:00,4419.565,4420.89,4419.15,4420.65,1,1,1,29.31305472838412,46.26260501358905,4.595427460388717,0.8846041814408654,0,0,0,1,0,0,1,1,0.4,win
2026-01-05 07:05:00+00:00,4421.985,4424.1,4416.875,4419.51,1,1,1,29.31305472838412,46.26260501358905,4.727179800029073,0.8846041814408654,0,0,0,1,0,0,1,1,0.4,win
2026-01-05 07:15:00+00:00,4420.195,4423.5,4419.675,4422.84,1,1,1,29.31305472838412,46.47440782842308,4.560119317372013,0.885379139111537,0,0,0,1,0,0,1,1,0.4,loss
2026-01-05 07:25:00+00:00,4420.995,4421.68,4419.005,4420.5,1,1,1,29.31305472838412,46.67108187076895,4.28418451344835,0.8684942867522164,0,0,0,1,0,0,1,1,0.4,win
2026-01-05 07:35:00+00:00,4421.155,4423.96,4421.135,4422.335,1,1,1,29.31305472838412,46.67108187076895,4.158506034555006,0.8684942867522164,0,0,0,1,0,0,1,1,0.4,win
2026-01-05 07:45:00+00:00,4424.595,4424.595,4420.345,4421.94,1,1,1,29.31305472838412,47.00272831951768,4.146568978774477,0.8675312157441607,0,0,0,1,0,0,1,1,0.4,win
2026-01-05 07:55:00+00:00,4420.9,4422.465,4420.015,4421.79,1,1,1,30.088526724991954,47.310685736212925,3.903903864351423,0.8542600638080925,0,0,0,1,0,0,1,1,0.4,win
2026-01-05 08:05:00+00:00,4421.235,4422.635,4419.74,4420.51,1,1,1,30.088526724991954,47.310685736212925,3.8587742503846414,0.8542600638080925,0,0,0,1,0,0,4,1,0.3,win
2026-01-05 08:15:00+00:00,4424.34,4430.11,4424.3,4427.475,1,1,1,30.088526724991954,47.39628553259827,4.126239022015291,0.8520772181213362,1,0,0,1,0,0,4,1,0.4,loss
2026-01-05 08:25:00+00:00,4428.255,4430.16,4426.515,4426.635,1,1,1,30.088526724991954,47.959440440101744,3.9995887485744137,0.8497275963534808,0,0,0,1,0,0,4,1,0.3,loss
2026-01-05 08:35:00+00:00,4425.25,4426.47,4424.625,4426.035,1,1,1,30.088526724991954,47.959440440101744,3.846711727087162,0.8497275963534808,0,0,0,1,0,0,4,1,0.3,loss
2026-01-05 08:45:00+00:00,4430.225,4432.85,4430.145,4432.215,1,1,1,30.088526724991954,48.57935164509689,3.8784657238659856,0.86118174462952,0,0,0,1,0,0,4,1,0.3,loss
2026-01-05 08:55:00+00:00,4431.33,4432.625,4430.2,4430.25,1,1,1,31.100261344491457,49.39259756949002,3.7303097312926257,0.8446993339391878,0,0,0,1,0,0,4,1,0.3,loss
2026-01-05 09:05:00+00:00,4428.19,4428.995,4426.545,4426.945,1,1,1,31.100261344491457,49.39259756949002,3.711466043818616,0.8446993339391878,0,0,0,1,0,0,4,1,0.3,loss
2026-01-05 09:15:00+00:00,4430.785,4431.98,4430.02,4431.895,1,1,1,31.100261344491457,48.93667575431869,3.6671824561496815,0.8468697296437834,0,0,0,1,0,0,4,1,0.3,loss
2026-01-05 09:25:00+00:00,4433.81,4434.63,4432.555,4432.75,1,1,1,31.100261344491457,48.77577985083576,3.53009609739433,0.8377168546784768,0,0,0,1,0,0,4,1,0.3,loss
2026-01-05 09:35:00+00:00,4433.07,4433.28,4431.02,4432.715,1,1,1,31.100261344491457,48.77577985083576,3.341868573773599,0.8377168546784768,0,0,0,1,0,0,4,1,0.3,loss
2026-01-05 09:45:00+00:00,4437.665,4438.175,4434.515,4434.995,1,1,1,31.100261344491457,48.99506403043677,3.530616270243569,0.850100231944564,0,0,0,1,0,0,4,1,0.3,loss
2026-01-05 09:55:00+00:00,4435.09,4436.95,4433.875,4434.865,1,1,1,32.17703275794269,49.198685054352,3.4562456615875905,0.8366967861471403,0,0,0,1,0,0,4,1,0.3,loss
2026-01-05 10:50:00+00:00,4436.795,4440.055,4436.695,4438.615,1,1,1,32.17703275794269,47.82754476444542,3.269886292851524,0.8340951473250362,1,0,0,1,0,1,4,1,0.6,loss
2026-01-05 11:00:00+00:00,4436.515,4437.755,4431.84,4432.415,1,1,1,33.23297003944378,47.77121750876783,3.4621468545505265,0.8388986673121869,0,0,0,1,1,0,4,1,0.2,loss
2026-01-05 14:15:00+00:00,4426.355,4427.78,4423.305,4427.365,1,1,1,30.103198208305667,32.24770281806317,5.624227919085384,1.1935581804924449,0,0,1,0,0,0,5,1,-0.05,win
2026-01-05 14:35:00+00:00,4425.915,4427.77,4417.785,4426.82,1,1,1,30.103198208305667,30.10960714458175,6.202008371433726,1.180104051013612,0,0,1,0,0,0,5,1,-0.05,win
2026-01-05 14:45:00+00:00,4429.605,4438.685,4427.925,4436.715,1,1,1,30.103198208305667,28.146100558886708,6.66573681006276,1.1926013906567057,1,0,0,1,0,0,5,1,0.55,timeout
2026-01-05 14:55:00+00:00,4440.155,4442.765,4434.845,4436.28,1,1,1,29.780847375202995,27.395633347699995,6.798390412758175,1.2195960499109306,0,0,0,1,0,1,5,1,0.65,timeout
2026-01-05 15:05:00+00:00,4452.0,4455.77,4449.51,4454.285,1,1,1,29.780847375202995,27.395633347699995,7.449836631408838,1.2195960499109306,0,0,0,1,0,0,5,1,0.45,loss
2026-01-05 15:15:00+00:00,4449.255,4451.755,4446.86,4451.165,1,1,1,29.780847375202995,27.76089266536627,7.498507095449514,1.275991188781237,0,0,0,1,0,0,5,1,0.45,timeout
2026-01-05 15:25:00+00:00,4448.555,4449.99,4442.305,4444.6,1,1,1,29.780847375202995,28.10006203177067,7.318916832300769,1.2457459005191724,0,0,0,1,0,0,5,1,0.45,timeout
2026-01-05 15:35:00+00:00,4442.945,4444.45,4435.56,4440.105,1,1,1,29.780847375202995,28.10006203177067,7.270698697238863,1.2457459005191724,0,0,0,1,0,0,5,1,0.45,timeout
2026-01-05 15:45:00+00:00,4447.475,4449.76,4442.385,4443.4,1,1,1,29.780847375202995,27.48781558302731,7.518204488945776,1.2326672921375508,0,0,0,1,0,0,5,1,0.45,timeout
2026-01-05 15:55:00+00:00,4444.935,4450.1,4444.65,4448.5,1,1,1,29.96346561363647,27.11176492500869,7.1931712175094376,1.1974164414678674,0,0,0,1,0,0,5,1,0.45,loss
2026-01-05 16:05:00+00:00,4448.335,4448.78,4438.195,4441.715,1,1,1,29.96346561363647,27.11176492500869,7.357963957954545,1.1974164414678674,0,0,0,1,0,0,5,1,0.45,timeout
2026-01-05 16:15:00+00:00,4446.675,4448.875,4444.99,4446.72,1,1,1,29.96346561363647,26.452108724703635,7.120642392317994,1.192203696584378,0,0,0,1,0,0,5,1,0.45,timeout
2026-01-05 16:25:00+00:00,4443.665,4444.01,4440.125,4440.79,1,1,1,29.96346561363647,25.83957082442037,6.67657430766195,1.1587177839005574,0,0,0,1,0,0,5,1,0.45,timeout
2026-01-05 16:50:00+00:00,4450.63,4454.415,4450.63,4452.89,1,1,1,29.96346561363647,25.270785631300207,5.913562883796105,1.108115967615369,1,0,0,1,0,0,5,1,0.55,loss
2026-01-05 17:00:00+00:00,4441.955,4442.535,4433.42,4433.72,1,1,1,30.13303969218184,25.568837535723635,6.546260853885349,1.117512841089341,0,0,0,1,0,0,3,1,0.6,win
